date,time,store_id,product_id,product_name,category,quantity,price,payment_method,customer_segment,time_of_day,month,total_sales
2025-05-13 08:12:46.381540,11:18,Store C,P6824,Laptop,Storage,4,846.38,Credit Card,New,11,5,3385.52
2025-03-22 08:12:46.381540,17:59,Store C,P3059,Headphones,Computers,4,448.53,Mobile Payment,New,17,3,1794.12
2025-02-06 08:12:46.381540,08:11,Store A,P5414,Smartwatch,Storage,4,208.97,Debit Card,VIP,8,2,835.88
2025-05-26 08:12:46.381540,09:48,Store A,P3108,Keyboard,Audio,4,596.66,Credit Card,VIP,9,5,2386.64
2025-06-02 08:12:46.381540,17:05,Store D,P9614,Mouse,Accessories,3,524.09,Cash,VIP,17,6,1572.27
2025-04-23 08:12:46.381540,09:47,Store C,P6378,Laptop,Computers,2,416.8,Debit Card,Regular,9,4,833.6
2025-01-24 08:12:46.381540,17:03,Store D,P6005,Monitor,Storage,4,906.36,Debit Card,VIP,17,1,3625.44
2025-03-08 08:12:46.381540,20:42,Store B,P7444,Laptop,Computers,3,751.96,Cash,New,20,3,2255.88
2025-03-30 08:12:46.381540,09:52,Store D,P7498,Keyboard,Accessories,3,160.08,Mobile Payment,Premium,9,3,480.24
2025-04-24 08:12:46.381540,19:26,Store A,P5333,Camera,Audio,3,575.07,Credit Card,New,19,4,1725.21
2024-12-27 08:12:46.381540,12:35,Store C,P9523,Laptop,Electronics,2,97.86,Credit Card,VIP,12,12,195.72
2025-06-12 08:12:46.381540,08:05,Store C,P4720,Monitor,Electronics,1,252.21,Cash,New,8,6,252.21
2025-05-16 08:12:46.381540,13:11,Store D,P2091,Smartwatch,Computers,3,910.76,Credit Card,Regular,13,5,2732.2799999999997
2025-05-24 08:12:46.381540,19:11,Store D,P3264,Printer,Storage,3,467.46,Cash,New,19,5,1402.3799999999999
2025-01-27 08:12:46.381540,12:31,Store B,P9595,Printer,Accessories,3,893.19,Mobile Payment,Regular,12,1,2679.57
2025-03-25 08:12:46.381540,19:18,Store B,P1663,Power Bank,Audio,2,174.34,Mobile Payment,Premium,19,3,348.68
2024-12-23 08:12:46.381540,16:02,Store A,P6007,Printer,Audio,4,213.29,Credit Card,VIP,16,12,853.16
2025-05-09 08:12:46.381540,11:13,Store A,P9563,Camera,Audio,2,359.3,Cash,Premium,11,5,718.6
2025-03-16 08:12:46.381540,17:23,Store A,P9933,Speaker,Electronics,3,372.66,Cash,VIP,17,3,1117.98
2025-04-07 08:12:46.381540,20:15,Store D,P5160,Monitor,Accessories,1,747.82,Cash,Premium,20,4,747.82
2025-02-14 08:12:46.381540,08:55,Store D,P6508,Keyboard,Electronics,3,603.42,Cash,Premium,8,2,1810.2599999999998
2025-04-08 08:12:46.381540,09:24,Store C,P1832,Router,Computers,4,557.72,Credit Card,Premium,9,4,2230.88
2024-12-18 08:12:46.381540,16:45,Store A,P9618,Power Bank,Audio,1,606.35,Debit Card,Regular,16,12,606.35
2025-04-24 08:12:46.381540,13:12,Store D,P9779,Smartphone,Accessories,1,734.87,Credit Card,Regular,13,4,734.87
2025-02-02 08:12:46.381540,20:26,Store C,P1104,Printer,Audio,2,893.89,Cash,New,20,2,1787.78
2025-05-05 08:12:46.381540,18:00,Store A,P6222,Power Bank,Electronics,2,420.59,Debit Card,New,18,5,841.18
2025-01-22 08:12:46.381540,08:05,Store B,P5657,Smartphone,Electronics,4,804.9,Debit Card,New,8,1,3219.6
2025-05-25 08:12:46.381540,19:52,Store B,P8504,Camera,Electronics,2,500.15,Credit Card,VIP,19,5,1000.3
2024-12-25 08:12:46.381540,20:48,Store D,P3705,Smartphone,Audio,4,724.86,Cash,Regular,20,12,2899.44
2025-03-25 08:12:46.381540,08:36,Store C,P9435,Mouse,Accessories,1,876.08,Cash,Premium,8,3,876.08
2025-05-12 08:12:46.381540,12:24,Store B,P1131,Camera,Accessories,1,41.89,Cash,New,12,5,41.89
2025-02-02 08:12:46.381540,13:42,Store C,P1636,Smartphone,Computers,1,551.16,Cash,Regular,13,2,551.16
2025-04-26 08:12:46.381540,09:42,Store C,P5373,Laptop,Audio,4,989.49,Cash,Regular,9,4,3957.96
2025-05-13 08:12:46.381540,20:06,Store B,P1129,Printer,Computers,2,501.26,Debit Card,VIP,20,5,1002.52
2025-05-17 08:12:46.381540,12:17,Store C,P6195,Headphones,Computers,2,865.66,Credit Card,Premium,12,5,1731.32
2025-02-08 08:12:46.381540,18:26,Store B,P6412,USB Drive,Computers,2,194.04,Credit Card,Regular,18,2,388.08
2025-04-15 08:12:46.381540,13:31,Store D,P3746,Router,Computers,3,608.24,Mobile Payment,Regular,13,4,1824.72
2025-05-26 08:12:46.381540,13:23,Store A,P4728,USB Drive,Electronics,1,871.6,Credit Card,New,13,5,871.6
2025-05-17 08:12:46.381540,10:56,Store A,P9692,External HDD,Computers,1,437.22,Debit Card,VIP,10,5,437.22
2025-04-11 08:12:46.381540,19:08,Store D,P1172,Tablet,Accessories,3,491.85,Mobile Payment,VIP,19,4,1475.5500000000002
2025-03-01 08:12:46.381540,13:31,Store B,P5978,External HDD,Computers,1,91.2,Debit Card,Premium,13,3,91.2
2025-04-08 08:12:46.381540,12:16,Store B,P9222,Camera,Electronics,1,51.75,Credit Card,VIP,12,4,51.75
2025-05-29 08:12:46.381540,20:32,Store B,P3640,Smartwatch,Storage,3,474.02,Debit Card,Premium,20,5,1422.06
2025-05-31 08:12:46.381540,12:41,Store B,P2487,Tablet,Storage,1,845.04,Debit Card,Premium,12,5,845.04
2025-03-30 08:12:46.381540,12:43,Store D,P7603,Keyboard,Storage,2,932.01,Credit Card,New,12,3,1864.02
2025-03-10 08:12:46.381540,13:56,Store A,P3231,Camera,Audio,3,662.07,Debit Card,New,13,3,1986.21
2025-04-07 08:12:46.381540,10:09,Store C,P2087,Camera,Accessories,1,828.13,Mobile Payment,Regular,10,4,828.13
2025-03-25 08:12:46.381540,15:34,Store C,P2132,Smartphone,Electronics,2,737.51,Mobile Payment,New,15,3,1475.02
2025-05-18 08:12:46.381540,14:40,Store A,P1074,Camera,Storage,4,704.47,Cash,Regular,14,5,2817.88
2025-03-19 08:12:46.381540,16:39,Store D,P7178,Printer,Electronics,1,771.34,Mobile Payment,Regular,16,3,771.34
2025-05-11 08:12:46.381540,15:21,Store C,P7946,Monitor,Electronics,3,510.25,Mobile Payment,Regular,15,5,1530.75
2025-04-23 08:12:46.381540,19:11,Store A,P1432,Power Bank,Audio,2,463.36,Credit Card,Regular,19,4,926.72
2025-04-05 08:12:46.381540,19:35,Store D,P9506,USB Drive,Storage,4,167.55,Mobile Payment,Premium,19,4,670.2
2025-03-08 08:12:46.381540,14:42,Store C,P3860,Monitor,Computers,4,845.38,Credit Card,Regular,14,3,3381.52
2025-02-08 08:12:46.381540,15:42,Store B,P4269,Keyboard,Electronics,1,54.17,Mobile Payment,Regular,15,2,54.17
2025-05-28 08:12:46.381540,15:35,Store B,P7491,Mouse,Storage,4,274.77,Credit Card,Regular,15,5,1099.08
2025-06-03 08:12:46.381540,12:44,Store D,P1526,Speaker,Electronics,3,524.72,Credit Card,Premium,12,6,1574.16
2025-05-26 08:12:46.381540,10:11,Store B,P6028,External HDD,Audio,4,971.88,Debit Card,VIP,10,5,3887.52
2025-02-22 08:12:46.381540,15:44,Store D,P5907,Router,Audio,1,788.11,Mobile Payment,VIP,15,2,788.11
2025-01-18 08:12:46.381540,08:25,Store A,P1724,Headphones,Computers,4,374.98,Credit Card,Regular,8,1,1499.92
2025-05-07 08:12:46.381540,12:12,Store A,P6869,Mouse,Audio,1,716.81,Mobile Payment,VIP,12,5,716.81
2025-01-06 08:12:46.381540,20:14,Store C,P1573,Power Bank,Storage,4,932.06,Cash,New,20,1,3728.24
2025-02-02 08:12:46.381540,20:14,Store D,P9847,Printer,Audio,2,543.49,Debit Card,New,20,2,1086.98
2025-05-13 08:12:46.381540,17:45,Store C,P8599,Printer,Computers,1,467.32,Debit Card,New,17,5,467.32
2025-04-23 08:12:46.381540,16:27,Store C,P9086,Laptop,Accessories,3,557.46,Credit Card,New,16,4,1672.38
2025-05-01 08:12:46.381540,09:30,Store A,P2586,Monitor,Electronics,3,318.41,Mobile Payment,Premium,9,5,955.23
2025-04-30 08:12:46.381540,19:38,Store C,P1864,Power Bank,Electronics,4,908.28,Debit Card,Regular,19,4,3633.12
2025-05-10 08:12:46.381540,08:50,Store B,P8965,Tablet,Storage,2,799.31,Debit Card,Premium,8,5,1598.62
2025-04-23 08:12:46.381540,11:06,Store C,P5741,Smartwatch,Computers,4,708.43,Debit Card,Premium,11,4,2833.72
2025-01-18 08:12:46.381540,13:50,Store D,P3387,USB Drive,Computers,4,593.2,Credit Card,Regular,13,1,2372.8
2025-06-10 08:12:46.381540,12:51,Store B,P3800,Camera,Computers,2,969.78,Cash,Premium,12,6,1939.56
2025-04-10 08:12:46.381540,11:55,Store A,P6536,Headphones,Electronics,1,304.73,Credit Card,Regular,11,4,304.73
2025-04-14 08:12:46.381540,16:03,Store D,P1158,Smartwatch,Audio,3,290.3,Cash,Premium,16,4,870.9000000000001
2025-01-07 08:12:46.381540,13:17,Store B,P8494,Mouse,Electronics,2,249.72,Debit Card,VIP,13,1,499.44
2025-05-23 08:12:46.381540,17:44,Store D,P6006,Smartwatch,Electronics,4,744.36,Cash,VIP,17,5,2977.44
2025-01-23 08:12:46.381540,19:28,Store B,P1003,Laptop,Electronics,1,799.31,Credit Card,New,19,1,799.31
2025-04-04 08:12:46.381540,11:59,Store D,P8618,Headphones,Audio,4,601.14,Credit Card,VIP,11,4,2404.56
2025-02-05 08:12:46.381540,20:30,Store D,P2167,Headphones,Accessories,1,655.46,Mobile Payment,New,20,2,655.46
2024-12-24 08:12:46.381540,11:31,Store B,P6607,Laptop,Storage,3,355.47,Mobile Payment,New,11,12,1066.41
2025-01-12 08:12:46.381540,10:27,Store A,P3272,External HDD,Accessories,3,49.36,Credit Card,New,10,1,148.07999999999998
2025-01-12 08:12:46.381540,10:12,Store A,P2308,Printer,Accessories,1,261.1,Mobile Payment,Premium,10,1,261.1
2025-01-06 08:12:46.381540,14:05,Store D,P3840,Laptop,Electronics,3,588.46,Debit Card,Regular,14,1,1765.38
2025-01-15 08:12:46.381540,17:33,Store D,P1971,Printer,Accessories,4,814.8,Cash,VIP,17,1,3259.2
2025-03-23 08:12:46.381540,16:26,Store A,P2487,Tablet,Electronics,1,779.42,Credit Card,Regular,16,3,779.42
2025-01-13 08:12:46.381540,17:44,Store A,P7909,Keyboard,Electronics,4,187.69,Credit Card,VIP,17,1,750.76
2025-04-06 08:12:46.381540,11:10,Store C,P7136,Printer,Storage,1,60.93,Mobile Payment,VIP,11,4,60.93
2025-02-15 08:12:46.381540,19:06,Store A,P1842,Smartwatch,Computers,4,852.05,Credit Card,Premium,19,2,3408.2
2025-02-02 08:12:46.381540,09:42,Store D,P5834,Printer,Electronics,3,84.83,Mobile Payment,VIP,9,2,254.49
2025-05-12 08:12:46.381540,20:08,Store B,P1085,Keyboard,Accessories,2,399.38,Debit Card,Regular,20,5,798.76
2024-12-20 08:12:46.381540,19:31,Store A,P4867,Mouse,Storage,4,103.28,Credit Card,Regular,19,12,413.12
2025-01-20 08:12:46.381540,15:07,Store C,P4614,Camera,Accessories,1,568.41,Debit Card,VIP,15,1,568.41
2025-02-03 08:12:46.381540,09:35,Store C,P3069,Laptop,Computers,3,369.7,Debit Card,Regular,9,2,1109.1
2025-01-02 08:12:46.381540,09:30,Store C,P6844,Camera,Audio,1,210.47,Credit Card,New,9,1,210.47
2025-06-06 08:12:46.381540,15:50,Store B,P4268,Laptop,Computers,4,599.22,Mobile Payment,Regular,15,6,2396.88
2025-05-23 08:12:46.381540,19:29,Store A,P9805,External HDD,Storage,1,369.76,Mobile Payment,New,19,5,369.76
2025-01-31 08:12:46.381540,19:46,Store A,P4270,Router,Computers,1,175.12,Debit Card,New,19,1,175.12
2025-04-12 08:12:46.381540,10:47,Store A,P1409,Tablet,Computers,4,703.09,Mobile Payment,Regular,10,4,2812.36
2024-12-22 08:12:46.381540,18:18,Store B,P5846,USB Drive,Storage,3,838.44,Mobile Payment,New,18,12,2515.32
2025-03-25 08:12:46.381540,09:02,Store B,P5096,Monitor,Storage,3,281.01,Debit Card,Regular,9,3,843.03
2025-04-19 08:12:46.381540,15:47,Store D,P1048,Smartwatch,Accessories,4,194.56,Credit Card,Regular,15,4,778.24
2025-01-22 08:12:46.381540,20:31,Store C,P2065,Power Bank,Electronics,3,84.5,Credit Card,VIP,20,1,253.5
2025-01-09 08:12:46.381540,12:19,Store C,P4909,Smartwatch,Audio,2,532.62,Cash,Regular,12,1,1065.24
2025-03-19 08:12:46.381540,09:38,Store A,P4825,External HDD,Audio,1,832.98,Credit Card,Regular,9,3,832.98
2025-01-31 08:12:46.381540,09:57,Store B,P5334,Mouse,Audio,4,258.28,Mobile Payment,VIP,9,1,1033.12
2025-06-15 08:12:46.381540,19:42,Store B,P6338,Speaker,Computers,2,466.03,Cash,Premium,19,6,932.06
2025-03-21 08:12:46.381540,11:37,Store A,P9732,Monitor,Storage,1,169.2,Cash,Regular,11,3,169.2
2025-03-25 08:12:46.381540,12:47,Store A,P9073,Monitor,Storage,4,410.16,Cash,Premium,12,3,1640.64
2025-04-11 08:12:46.381540,15:17,Store D,P1627,Laptop,Storage,3,25.29,Credit Card,Premium,15,4,75.87
2025-05-25 08:12:46.381540,15:33,Store C,P3916,External HDD,Electronics,4,911.62,Cash,VIP,15,5,3646.48
2025-05-26 08:12:46.381540,18:49,Store C,P4735,External HDD,Storage,4,679.81,Cash,Premium,18,5,2719.24
2025-02-21 08:12:46.381540,18:04,Store C,P9091,Smartwatch,Storage,1,339.49,Cash,Premium,18,2,339.49
2025-04-23 08:12:46.381540,09:30,Store D,P7481,Router,Computers,1,882.39,Credit Card,New,9,4,882.39
2025-01-03 08:12:46.381540,18:57,Store A,P3045,Smartwatch,Accessories,1,191.1,Credit Card,Premium,18,1,191.1
2025-01-10 08:12:46.381540,12:07,Store A,P6280,Monitor,Audio,2,87.95,Credit Card,VIP,12,1,175.9
2025-02-08 08:12:46.381540,09:42,Store C,P7948,Laptop,Computers,3,943.2,Credit Card,Regular,9,2,2829.6000000000004
2025-02-12 08:12:46.381540,17:05,Store C,P6835,Printer,Computers,4,315.93,Debit Card,New,17,2,1263.72
2025-02-21 08:12:46.381540,17:11,Store D,P7208,Printer,Computers,4,936.61,Credit Card,VIP,17,2,3746.44
2025-03-30 08:12:46.381540,11:44,Store B,P4542,External HDD,Audio,3,641.24,Mobile Payment,VIP,11,3,1923.72
2025-06-08 08:12:46.381540,15:25,Store B,P7081,Keyboard,Computers,4,980.24,Cash,New,15,6,3920.96
2025-01-09 08:12:46.381540,16:38,Store C,P5546,Smartphone,Accessories,1,755.89,Credit Card,New,16,1,755.89
2025-04-09 08:12:46.381540,18:27,Store D,P8273,Power Bank,Storage,4,114.43,Mobile Payment,VIP,18,4,457.72
2025-01-17 08:12:46.381540,11:57,Store C,P2172,Headphones,Accessories,3,853.71,Mobile Payment,Regular,11,1,2561.13
2025-06-09 08:12:46.381540,19:05,Store B,P1967,Tablet,Storage,2,156.4,Mobile Payment,Premium,19,6,312.8
2025-03-12 08:12:46.381540,16:38,Store C,P5280,Laptop,Storage,2,695.28,Debit Card,Regular,16,3,1390.56
2025-05-16 08:12:46.381540,20:55,Store B,P7962,Power Bank,Computers,3,505.4,Debit Card,Premium,20,5,1516.1999999999998
2025-04-22 08:12:46.381540,14:25,Store B,P1067,Printer,Computers,4,710.65,Debit Card,Regular,14,4,2842.6
2025-05-20 08:12:46.381540,14:26,Store B,P1611,USB Drive,Audio,4,767.34,Mobile Payment,New,14,5,3069.36
2025-04-25 08:12:46.381540,20:06,Store A,P1433,Mouse,Electronics,2,805.63,Credit Card,New,20,4,1611.26
2025-01-02 08:12:46.381540,17:42,Store A,P2178,Headphones,Accessories,4,836.63,Mobile Payment,New,17,1,3346.52
2025-03-30 08:12:46.381540,15:03,Store C,P7366,Headphones,Audio,2,848.75,Debit Card,VIP,15,3,1697.5
2025-05-26 08:12:46.381540,16:16,Store B,P2921,Headphones,Audio,3,418.45,Debit Card,VIP,16,5,1255.35
2025-05-02 08:12:46.381540,10:19,Store A,P2789,Monitor,Accessories,3,890.34,Debit Card,Premium,10,5,2671.02
2025-01-28 08:12:46.381540,14:21,Store C,P1915,Keyboard,Accessories,4,722.38,Credit Card,New,14,1,2889.52
2025-06-10 08:12:46.381540,15:01,Store C,P1353,Mouse,Storage,1,840.58,Mobile Payment,VIP,15,6,840.58
2025-01-24 08:12:46.381540,08:21,Store C,P2823,External HDD,Electronics,1,989.3,Debit Card,VIP,8,1,989.3
2025-06-04 08:12:46.381540,19:05,Store C,P4194,USB Drive,Computers,2,125.25,Mobile Payment,New,19,6,250.5
2025-01-11 08:12:46.381540,17:34,Store C,P8897,Smartphone,Electronics,3,376.87,Mobile Payment,Regular,17,1,1130.6100000000001
2025-03-25 08:12:46.381540,20:03,Store D,P4687,Mouse,Electronics,2,808.48,Debit Card,New,20,3,1616.96
2025-02-04 08:12:46.381540,18:32,Store B,P1447,Power Bank,Computers,3,95.44,Cash,Premium,18,2,286.32
2025-05-18 08:12:46.381540,20:55,Store C,P3689,Mouse,Electronics,2,545.37,Cash,New,20,5,1090.74
2025-05-17 08:12:46.381540,20:42,Store D,P5175,Laptop,Audio,2,859.81,Cash,Regular,20,5,1719.62
2024-12-29 08:12:46.381540,16:35,Store B,P2592,USB Drive,Audio,2,28.8,Debit Card,Regular,16,12,57.6
2025-02-14 08:12:46.381540,12:25,Store A,P7542,Keyboard,Computers,4,940.12,Mobile Payment,New,12,2,3760.48
2025-04-30 08:12:46.381540,18:49,Store C,P5079,Camera,Computers,1,978.36,Cash,VIP,18,4,978.36
2025-02-11 08:12:46.381540,16:20,Store D,P7161,USB Drive,Accessories,3,329.06,Credit Card,Regular,16,2,987.1800000000001
2025-01-21 08:12:46.381540,20:48,Store A,P7345,Power Bank,Accessories,2,769.12,Cash,Premium,20,1,1538.24
2025-06-07 08:12:46.381540,08:56,Store D,P7606,Keyboard,Electronics,1,135.9,Credit Card,VIP,8,6,135.9
2025-01-05 08:12:46.381540,20:05,Store B,P1480,Camera,Electronics,2,775.14,Cash,Premium,20,1,1550.28
2025-02-19 08:12:46.381540,10:54,Store B,P2262,Smartphone,Computers,2,486.71,Cash,Premium,10,2,973.42
2024-12-24 08:12:46.381540,12:30,Store A,P6380,Laptop,Electronics,3,861.67,Cash,Premium,12,12,2585.0099999999998
2025-05-09 08:12:46.381540,17:32,Store D,P3978,USB Drive,Storage,4,220.48,Credit Card,Premium,17,5,881.92
2025-05-07 08:12:46.381540,12:06,Store C,P6612,Monitor,Audio,2,675.93,Credit Card,Regular,12,5,1351.86
2025-04-10 08:12:46.381540,18:53,Store C,P3492,Headphones,Electronics,3,788.26,Cash,VIP,18,4,2364.7799999999997
2025-05-08 08:12:46.381540,17:25,Store A,P6865,Laptop,Electronics,4,210.47,Credit Card,New,17,5,841.88
2025-03-18 08:12:46.381540,08:31,Store A,P1003,Power Bank,Accessories,4,820.1,Mobile Payment,Regular,8,3,3280.4
2025-03-24 08:12:46.381540,10:03,Store A,P5058,Monitor,Storage,1,958.41,Cash,VIP,10,3,958.41
2025-02-20 08:12:46.381540,20:26,Store D,P9079,Router,Electronics,1,619.92,Mobile Payment,New,20,2,619.92
2025-01-17 08:12:46.381540,15:01,Store C,P5889,Laptop,Audio,2,787.0,Debit Card,New,15,1,1574.0
2025-03-12 08:12:46.381540,14:09,Store C,P7998,Monitor,Electronics,1,537.26,Debit Card,Regular,14,3,537.26
2025-02-05 08:12:46.381540,11:53,Store C,P5448,Laptop,Computers,3,602.12,Debit Card,VIP,11,2,1806.3600000000001
2025-05-18 08:12:46.381540,18:58,Store A,P5905,Keyboard,Storage,3,23.22,Mobile Payment,Premium,18,5,69.66
2025-02-17 08:12:46.381540,11:38,Store C,P4150,USB Drive,Electronics,1,529.04,Credit Card,Premium,11,2,529.04
2025-04-20 08:12:46.381540,09:49,Store B,P5516,Keyboard,Storage,3,579.81,Debit Card,New,9,4,1739.4299999999998
2025-05-15 08:12:46.381540,09:40,Store A,P7715,Router,Electronics,3,673.35,Cash,Regular,9,5,2020.0500000000002
2025-02-12 08:12:46.381540,09:22,Store C,P7076,External HDD,Audio,2,177.7,Cash,Regular,9,2,355.4
2025-02-12 08:12:46.381540,19:07,Store D,P5380,Keyboard,Audio,2,248.96,Credit Card,Premium,19,2,497.92
2025-03-12 08:12:46.381540,13:56,Store A,P8542,Headphones,Storage,3,758.44,Cash,Regular,13,3,2275.32
2025-02-03 08:12:46.381540,10:45,Store B,P8467,Tablet,Accessories,1,175.96,Mobile Payment,Regular,10,2,175.96
2025-06-14 08:12:46.381540,10:18,Store B,P5482,Smartwatch,Accessories,3,421.87,Debit Card,VIP,10,6,1265.6100000000001
2025-06-04 08:12:46.381540,17:37,Store D,P8819,Camera,Computers,4,257.99,Mobile Payment,VIP,17,6,1031.96
2025-02-24 08:12:46.381540,12:41,Store D,P1587,Keyboard,Accessories,4,549.73,Cash,New,12,2,2198.92
2024-12-31 08:12:46.381540,13:02,Store A,P5946,External HDD,Storage,4,987.0,Mobile Payment,VIP,13,12,3948.0
2025-02-08 08:12:46.381540,18:27,Store A,P8047,Speaker,Accessories,2,853.52,Credit Card,Regular,18,2,1707.04
2025-03-27 08:12:46.381540,09:23,Store B,P7653,Router,Computers,1,276.78,Mobile Payment,Premium,9,3,276.78
2024-12-24 08:12:46.381540,15:21,Store D,P5693,Tablet,Electronics,3,374.93,Cash,Premium,15,12,1124.79
2025-02-07 08:12:46.381540,15:44,Store A,P8167,USB Drive,Accessories,1,919.45,Cash,Premium,15,2,919.45
2025-02-14 08:12:46.381540,17:55,Store B,P6960,USB Drive,Storage,1,899.31,Debit Card,New,17,2,899.31
2025-04-03 08:12:46.381540,13:11,Store D,P4765,Camera,Storage,1,168.92,Mobile Payment,Premium,13,4,168.92
2024-12-21 08:12:46.381540,12:57,Store B,P2734,External HDD,Computers,4,830.98,Credit Card,VIP,12,12,3323.92
2025-03-29 08:12:46.381540,13:49,Store C,P9446,Laptop,Computers,3,304.63,Debit Card,VIP,13,3,913.89
2024-12-22 08:12:46.381540,13:27,Store D,P2902,Smartphone,Audio,2,548.37,Cash,Regular,13,12,1096.74
2025-04-04 08:12:46.381540,13:37,Store A,P4412,Monitor,Audio,1,15.05,Mobile Payment,New,13,4,15.05
2025-04-11 08:12:46.381540,19:29,Store A,P1167,Tablet,Audio,1,998.6,Credit Card,Premium,19,4,998.6
2025-03-20 08:12:46.381540,16:39,Store C,P4925,Mouse,Electronics,4,763.49,Cash,Regular,16,3,3053.96
2025-02-01 08:12:46.381540,11:02,Store D,P3671,Printer,Storage,4,249.32,Cash,Premium,11,2,997.28
2025-03-25 08:12:46.381540,12:36,Store B,P7781,Tablet,Audio,3,686.96,Debit Card,Premium,12,3,2060.88
2025-02-09 08:12:46.381540,13:38,Store A,P2500,USB Drive,Storage,2,300.37,Cash,Regular,13,2,600.74
2025-06-02 08:12:46.381540,11:24,Store C,P7461,Keyboard,Computers,2,98.56,Credit Card,VIP,11,6,197.12
2025-02-06 08:12:46.381540,19:23,Store C,P8557,Keyboard,Electronics,4,431.06,Credit Card,Regular,19,2,1724.24
2025-05-09 08:12:46.381540,13:20,Store D,P7216,Tablet,Computers,3,617.58,Debit Card,New,13,5,1852.7400000000002
2024-12-29 08:12:46.381540,19:09,Store D,P1722,External HDD,Storage,1,98.88,Debit Card,Regular,19,12,98.88
2025-04-09 08:12:46.381540,10:01,Store A,P3323,Power Bank,Audio,3,523.22,Credit Card,Premium,10,4,1569.66
2025-04-19 08:12:46.381540,18:51,Store C,P2185,Monitor,Computers,2,519.72,Debit Card,VIP,18,4,1039.44
2025-04-01 08:12:46.381540,13:49,Store B,P2531,Camera,Accessories,4,632.36,Cash,Regular,13,4,2529.44
2025-05-23 08:12:46.381540,08:46,Store C,P5852,Laptop,Electronics,1,252.2,Credit Card,VIP,8,5,252.2
2025-05-12 08:12:46.381540,17:52,Store B,P2389,Power Bank,Storage,1,30.44,Debit Card,VIP,17,5,30.44
2025-05-10 08:12:46.381540,08:31,Store B,P1701,Printer,Audio,2,331.61,Credit Card,VIP,8,5,663.22
2025-04-15 08:12:46.381540,08:07,Store A,P9136,Laptop,Computers,1,404.6,Cash,VIP,8,4,404.6
2025-02-17 08:12:46.381540,11:52,Store C,P5017,Headphones,Electronics,3,639.38,Debit Card,Premium,11,2,1918.1399999999999
2025-01-04 08:12:46.381540,13:19,Store B,P6759,Monitor,Audio,2,930.87,Credit Card,Premium,13,1,1861.74
2025-03-18 08:12:46.381540,13:33,Store D,P8181,Power Bank,Computers,2,211.35,Cash,Premium,13,3,422.7
2025-02-12 08:12:46.381540,18:23,Store B,P9073,Keyboard,Storage,1,690.46,Debit Card,Premium,18,2,690.46
2025-03-16 08:12:46.381540,14:41,Store D,P6898,Headphones,Accessories,2,106.43,Credit Card,Premium,14,3,212.86
2025-04-12 08:12:46.381540,18:10,Store D,P7116,Laptop,Accessories,4,198.72,Cash,New,18,4,794.88
2025-02-16 08:12:46.381540,16:27,Store C,P2694,Laptop,Storage,3,514.04,Cash,New,16,2,1542.12
2025-01-08 08:12:46.381540,19:50,Store D,P1007,Printer,Electronics,2,711.29,Cash,Regular,19,1,1422.58
2025-04-22 08:12:46.381540,16:43,Store B,P7074,Smartwatch,Storage,4,859.98,Mobile Payment,VIP,16,4,3439.92
